airport_1,airport_2,total_passengers,avg_fare,avg_distance,avg_fare_per_mile,avg_fare_gap
HPN,SAN,1913,321.7554237288136,2481.0,0.12968779674680112,55.22813559322034
HPN,SAT,1181,311.43017094017097,1624.0,0.1917673466380363,50.74666666666666
HPN,SAV,1549,192.7635593220339,755.8474576271186,0.25506660501031936,13.44686440677966
HPN,SBN,141,237.952,690.0,0.3448579710144927,22.81
HPN,SEA,2146,326.8380508474576,2446.898305084746,0.13356134885210413,60.20347457627119
HPN,SFO,3476,350.01641025641027,2618.6239316239316,0.1336597278068977,65.59470085470086
HPN,SJC,784,391.8844347826087,2618.7130434782607,0.14964493593862524,54.46373913043478
HPN,SLC,859,356.68754237288135,2021.1610169491526,0.17646370382956791,87.93033898305086
HPN,SMF,588,348.9365254237288,2551.64406779661,0.1367299496382261,64.33245762711864
HPN,SRQ,1148,192.66956896551721,1082.3362068965516,0.1780700486109466,21.338793103448275
HPN,STL,2091,245.86457627118645,928.4322033898305,0.26482218756114273,31.24101694915254
HPN,SYR,51,271.1124358974359,222.25641025641025,1.2198405321499493,4.0661538461538465
HPN,TLH,23,288.97615384615386,956.0,0.30227631155455426,15.344615384615386
HPN,TPA,13089,182.45779661016948,1050.6186440677966,0.17365564491901267,16.16127118644068
HPN,TUL,420,333.8358426966292,1270.0224719101125,0.2628515561946727,34.80932584269663
HPN,TUS,636,340.6838738738739,2171.8828828828828,0.15689141087627861,49.67324324324325
HPN,TVC,2,319.17,690.0,0.46256521739130435,0.0
HPN,VRB,293,142.82,1000.0,0.14282,0.0
HPN,WAS,0,160.41875,265.0,0.6053537735849057,0.0
HRL,EFD,3,88.47727272727273,295.0,0.29992295839753463,0.0
HRL,HOU,34773,117.69176991150442,295.0,0.3989551522423879,0.0
HRL,IAH,3550,132.1096460176991,295.0,0.44782930853457326,3.234336283185841
HSV,BUR,32,428.83666666666664,1803.0,0.23784618228877796,16.761666666666667
HSV,BWI,10240,213.36093220338984,640.4322033898305,0.33309739276223593,13.23677966101695
HSV,DCA,23489,280.49822033898306,640.4322033898305,0.43795111832015654,5.412966101694915
HSV,EWR,241,227.93,860.0,0.2650348837209302,42.012499999999996
HSV,HPN,6,263.9575,860.0,0.30692732558139535,1.8350000000000009
HSV,IAD,5425,301.8847457627119,640.4322033898305,0.471344969005328,39.188559322033896
HSV,ISP,10,233.755,860.0,0.2718081395348837,21.582500000000003
HSV,JFK,28,197.5325,860.0,0.2296889534883721,36.4825
HSV,LAX,473,331.7133333333333,1803.0,0.18397855426141616,92.82333333333334
HSV,LGA,225,199.6375,860.0,0.23213662790697676,7.545000000000002
HSV,LGB,16,372.0233333333333,1803.0,0.2063357367350712,0.0
HSV,NYC,10,261.73,860.0,0.3043372093023256,0.0
HSV,ONT,98,349.6933333333333,1803.0,0.19395082270290256,30.031666666666677
HSV,SNA,139,378.89000000000004,1803.0,0.21014420410427068,39.46
HSV,SWF,12,208.5375,860.0,0.24248546511627905,50.25
HSV,WAS,33,278.45625,640.0,0.435087890625,7.199999999999996
HTS,PIE,155,83.77,721.0,0.11618585298196948,0.0
HTS,TPA,3,260.25,721.0,0.36095700416088766,0.0
HVN,TPA,1322,112.316,1067.0,0.10526335520149951,0.0
IAD,ICT,277,176.405,1129.0,0.1562488928255093,46.015
IAD,PBI,9070,168.6220338983051,883.0,0.1909649308021575,17.695254237288136
IAH,AZA,105,114.13600000000001,1020.0,0.11189803921568628,0.0
IAH,BNA,27468,188.18669491525424,670.0,0.28087566405261827,17.663898305084746
IAH,BUR,3562,235.38703389830508,1392.3728813559321,0.16908419443060746,23.28559322033898
IAH,BWI,56655,202.73559322033898,1246.0,0.16270914383654814,40.895254237288135
IAH,DCA,68503,302.62932203389835,1246.0,0.2428806757896455,109.39737288135592
IAH,ECP,473,212.71571428571428,572.0,0.37188061938061934,41.15142857142856
IAH,EWR,130714,314.38338983050846,1464.7203389830509,0.21463846412324217,176.47593220338982
IAH,FLL,52359,188.93042372881357,965.3050847457627,0.1957247598647326,50.0335593220339
IAH,GEG,59,223.085,1716.0,0.13000291375291376,37.03
IAH,HPN,1685,308.47016949152544,1464.7203389830509,0.21061575359082674,56.938559322033896
IAH,IAD,29083,289.46110169491527,1246.0,0.2323122806540251,69.56491525423729
IAH,IND,27721,221.41440677966102,861.5677966101695,0.2570142144767908,45.09737288135593
IAH,ISP,672,257.3583620689655,1464.7155172413793,0.17571345125611934,23.949137931034485
IAH,JAN,5325,131.49014492753622,359.0,0.36626781316862456,7.872318840579709
IAH,JAX,17650,221.25315789473686,817.0,0.27081169876956773,37.53578947368421
IAH,JFK,14043,234.70533898305084,1464.7203389830509,0.160243829534068,19.109406779661015
IAH,LAS,110811,188.80796610169492,1237.7118644067796,0.15259820310419886,80.18084745762712
IAH,LAX,153891,231.71245762711865,1392.3728813559321,0.16641119057970566,84.9129661016949
IAH,LBB,13766,152.9171794871795,476.63247863247864,0.32142469596327244,9.715042735042736
IAH,LGA,128580,305.4525423728814,1464.7203389830509,0.2085473688436079,109.68813559322035
IAH,LGB,2398,228.7877118644068,1392.3728813559321,0.16431822432569942,15.75084745762712
IAH,LIT,10747,150.14451612903227,393.0,0.38204711483214315,11.87548387096774
IAH,MAF,24835,187.23694915254237,443.50847457627117,0.42319195215488836,17.697372881355932
IAH,MCI,30629,198.4490677966102,666.6779661016949,0.29773678364754685,30.476525423728813
IAH,MCO,89866,179.5707627118644,853.4322033898305,0.21040326894428935,60.31559322033898
IAH,MEM,15133,228.1465625,484.0,0.4713771952479339,22.167083333333334
IAH,MFE,12961,106.62666666666668,316.0,0.33742616033755274,0.2911111111111114
IAH,MIA,65735,200.8127118644068,965.3050847457627,0.20803488368287473,16.632457627118644
IAH,MKE,11784,253.52605263157895,1004.3815789473684,0.2524320325401719,52.86355263157895
IAH,MSP,48251,285.915,1057.677966101695,0.2703107641411731,59.58805084745763
IAH,MSY,72898,145.71593220338983,305.0,0.4777571547652125,34.93838983050847
IAH,NYC,127,430.11,1463.3076923076924,0.2939236084954804,26.24846153846154
IAH,OAK,17715,209.7863559322034,1651.7118644067796,0.1269825734550295,23.00559322033898
IAH,OKC,28473,177.78186440677965,420.2881355932203,0.42344745420356905,15.225847457627118
IAH,OMA,15946,223.80963302752295,804.9082568807339,0.2781185466209419,53.2905504587156
IAH,ONT,16413,245.4835593220339,1392.3728813559321,0.17635848125789433,28.50127118644068
IAH,ORF,10207,248.65460674157302,1209.0,0.20566964991031683,32.74134831460674
IAH,PBI,4226,199.6741379310345,956.0,0.20886416101572647,21.614827586206896
IAH,PDX,30117,270.34466101694915,1845.3050847457628,0.14651811567256906,83.21228813559321
IAH,PHF,1569,219.8656179775281,1209.0,0.18185741768199182,10.186966292134832
IAH,PHL,79053,268.7831355932203,1335.3813559322034,0.20127388999376983,52.49449152542373
IAH,PHX,60731,209.03093220338985,1022.7118644067797,0.2044666354373973,17.515508474576272
IAH,PIT,38673,292.5159322033898,1131.0,0.25863477648398747,61.84974576271187
IAH,PNS,637,168.19571428571427,489.0,0.3439585159217061,23.602857142857147
IAH,RDU,27913,232.51216216216216,1050.0,0.22144015444015444,54.59693693693694
IAH,RIC,4260,269.37275862068964,1166.0,0.23102294907434792,35.275862068965516
IAH,RNO,6968,196.87566666666666,1550.0833333333333,0.12704888054863,23.445
IAH,SAN,51367,231.09101694915256,1315.1440677966102,0.17573143046320008,78.18228813559323
IAH,SAT,18621,142.7357142857143,194.5,0.7371127517236481,0.35258928571428555
IAH,SAV,714,244.0583333333333,853.0,0.28611762407190305,18.695000000000004
IAH,SDF,11081,211.92279069767443,803.0,0.263913811578673,49.621162790697674
IAH,SEA,70917,253.7558474576271,1896.0338983050847,0.13383716355795616,56.44813559322034
IAH,SFO,88554,308.5597457627119,1651.7118644067796,0.18683060887703778,115.78093220338982
IAH,SJC,24104,279.55186440677966,1651.7118644067796,0.16926995816983842,41.204237288135594
IAH,SLC,44841,247.32923728813557,1215.8050847457628,0.20349178076293495,26.772542372881357
IAH,SMF,21104,263.7872807017544,1626.0350877192982,0.1622614591435485,50.02877192982456
IAH,SNA,38520,274.7948305084746,1392.3728813559321,0.1973524082254403,59.012033898305084
IAH,STL,25772,193.91822033898305,687.0,0.28226815187624893,13.31677966101695
IAH,SWF,952,267.42407407407404,1464.6944444444443,0.1825942185736539,31.150185185185183
IAH,TPA,41713,189.0484745762712,787.0,0.24021407188852756,50.21516949152543
IAH,TUL,32866,178.93949152542373,454.0169491525424,0.3944236079521398,24.60728813559322
IAH,TUS,731,246.1057142857143,945.0,0.2604293272864701,33.13
IAH,TYS,430,276.88000000000005,782.0,0.35406649616368285,23.336666666666655
IAH,WAS,172,281.1477777777778,1246.0,0.2256402710897093,34.407777777777774
IDA,AZA,202,85.82333333333334,704.0,0.12190814393939393,0.0
IDA,PHX,38,243.96333333333334,704.0,0.3465388257575757,42.81
IND,AZA,94,122.6825,1488.0,0.08244791666666666,0.0
IND,BUR,3593,243.155593220339,1814.0,0.1340438771887205,18.428389830508472
IND,BWI,40085,154.00059322033897,515.4322033898305,0.2987331066557984,11.471271186440678
IND,DCA,45583,193.97203389830509,515.4322033898305,0.3763234431386356,52.234406779661015
IND,EWR,42021,240.92101694915254,700.4322033898305,0.34396047051427747,81.38957627118644
IND,FLL,50041,148.44237288135594,1020.5677966101695,0.14546166259627905,25.400677966101696
IND,HPN,2196,225.02262711864407,700.4322033898305,0.32125087198156904,22.521694915254237
IND,IAD,12270,196.0572881355932,515.4322033898305,0.3803468297035588,35.38033898305085
IND,ISP,1913,194.40550847457627,700.4322033898305,0.2775300390656033,10.497288135593221
IND,JFK,9192,192.36067796610172,700.4322033898305,0.27460413573829157,18.927203389830506
IND,LAS,2903,152.21666666666667,1591.0,0.09567358055730148,0.2566666666666701
IND,LAX,66792,220.27966101694915,1814.0,0.12143310971165884,27.2564406779661
IND,LGA,58114,204.5484745762712,700.4322033898305,0.2920122339929468,50.73847457627119
IND,LGB,1241,224.39813559322033,1814.0,0.12370349260927252,16.8814406779661
IND,MCI,8792,105.12527777777777,451.0,0.23309374230105936,0.00749999999999989
IND,MCO,5134,102.20333333333333,828.0,0.12343397745571659,4.50333333333333
IND,MIA,24122,185.77415254237286,1020.5677966101695,0.18204678162704183,17.58957627118644
IND,MSP,207,266.36,503.0,0.5295427435387674,43.78
IND,NYC,20,224.71125,700.0,0.3210160714285714,17.823124999999997
IND,OAK,7592,242.54288135593222,1943.5677966101696,0.12479518952847081,55.58847457627119
IND,ONT,10577,232.99966101694915,1814.0,0.12844523760581542,17.3135593220339
IND,PHX,36549,232.33184615384616,1488.2153846153847,0.15611853752719834,9.624769230769232
IND,PIE,20333,99.85654320987655,840.0,0.11887683715461493,0.0
IND,SEA,452,197.115,1866.0,0.10563504823151126,38.33500000000001
IND,SFO,39256,237.52906779661018,1943.5677966101696,0.1222194466647289,49.85415254237288
IND,SJC,10383,248.8541525423729,1943.5677966101696,0.1280452649768597,25.14830508474576
IND,SNA,13907,252.1257627118644,1814.0,0.13898884383233978,35.400338983050844
IND,SWF,933,209.79533333333333,700.3619047619047,0.29952646209981854,21.834666666666667
IND,TPA,67403,142.21559322033897,839.2542372881356,0.16945686651820802,14.638474576271186
IND,WAS,10,160.741,515.0,0.31211844660194177,19.636000000000003
ISP,BWI,31970,133.83686440677965,256.6864406779661,0.5255147579424903,3.397457627118644
ISP,DCA,1454,230.72036363636366,258.1,0.8940055741543341,2.467363636363636
ISP,HDN,1,174.3,1782.0,0.09781144781144782,0.0
ISP,IAD,78,287.5928333333333,264.95,1.085469453973699,17.890166666666666
ISP,ICT,3,211.1,1319.0,0.16004548900682336,0.0
ISP,ILM,347,192.6458823529412,539.0196078431372,0.35785272568150545,0.7288235294117648
ISP,MCO,80147,137.58313559322033,988.5677966101695,0.13917554140393318,12.063389830508475
ISP,OAK,1209,248.21779816513762,2618.4954128440368,0.09479457160379426,9.31165137614679
ISP,OKC,812,240.58128205128205,1381.0,0.1742080246569747,24.040085470085472
ISP,OMA,697,244.7427027027027,1188.0,0.20601237601237601,24.754144144144146
ISP,ORF,3666,153.7845299145299,335.13675213675214,0.4587429915082752,5.989658119658119
ISP,PBI,47341,154.30889830508474,1075.042372881356,0.14361657232289374,20.489745762711863
ISP,PDX,784,277.0513392857143,2482.0,0.11162423017152066,24.383928571428573
ISP,PHF,236,167.87767676767677,336.6161616161616,0.4986296224661938,1.4218181818181816
ISP,PHL,221,236.33636363636361,130.0,1.817972027972028,0.0
ISP,PHX,7170,230.10728813559322,2189.0,0.1051198209847388,17.03813559322034
ISP,PIE,0,125.0,1048.0,0.11927480916030535,0.0
ISP,PIT,1797,205.90762711864406,375.23728813559325,0.5487168349561246,12.499661016949153
ISP,PNS,112,254.465,1063.0,0.2393838193791157,14.996041666666665
ISP,PSP,32,330.99897435897435,2413.0,0.13717321772025462,6.944615384615383
ISP,PWM,133,217.7597142857143,284.0,0.7667595573440644,18.869714285714284
ISP,RDU,8781,148.20194915254237,462.66101694915255,0.32034655373133464,10.54635593220339
ISP,RIC,480,228.22254545454544,324.7818181818182,0.7026075646471908,7.394272727272726
ISP,RNO,428,282.6757446808511,2443.0,0.11570845054476098,49.00276595744681
ISP,ROA,27,147.7475,440.0,0.33578977272727273,20.069999999999997
ISP,ROC,390,194.50307692307692,285.0,0.6824669365721997,12.955897435897436
ISP,SAN,2996,247.3805084745763,2481.0,0.0997099993851577,24.73271186440678
ISP,SAT,2561,224.3584745762712,1624.0,0.13815177005928028,20.83593220338983
ISP,SAV,481,211.89620689655172,755.9568965517242,0.2802824822297188,14.552844827586208
ISP,SBN,49,184.48,690.0,0.2673623188405797,18.09
ISP,SBS,0,163.25,1782.0,0.09161054994388328,0.0
ISP,SEA,1172,272.53477876106194,2448.0,0.1113295664873619,21.326371681415925
ISP,SFO,978,311.50920353982303,2619.0,0.11894204029775601,51.2504424778761
ISP,SJC,703,307.61276785714284,2618.6071428571427,0.11747600288389237,28.260267857142857
ISP,SLC,858,258.72521367521364,2021.4273504273503,0.1279884763083065,14.79008547008547
ISP,SMF,651,273.6873214285714,2553.0,0.1072022410609367,23.238392857142856
ISP,SRQ,663,200.4052,1082.82,0.1851327638029289,9.412500000000001
ISP,STL,3131,203.495,928.4322033898305,0.2191687071489866,16.028559322033896
ISP,SYR,264,192.13946428571427,222.25892857142858,0.8644528386891055,2.8041071428571427
ISP,TLH,32,196.54923076923075,956.0,0.20559542967492758,20.11461538461538
ISP,TPA,44149,139.35957627118646,1050.6186440677966,0.1326141123305724,10.793728813559323
ISP,TUL,454,277.666,1271.0,0.21846262785208498,5.93435294117647
ISP,TUS,725,282.73504672897195,2173.0,0.13011276885824757,30.107570093457944
ISP,TVC,0,188.0,690.0,0.27246376811594203,0.0
ISP,VRB,53,130.38,1000.0,0.13038,0.0
ISP,WAS,1,134.81333333333333,265.0,0.5087295597484277,9.656666666666666
JAC,BUR,20,268.188,785.0,0.34164076433121016,29.338
JAC,BWI,27,266.97,1784.0,0.1496468609865471,4.689999999999998
JAC,DCA,27,300.42,1784.0,0.1683968609865471,0.0
JAC,EWR,2749,435.12482758620683,1899.344827586207,0.22903424423226337,110.62758620689657
JAC,HPN,105,436.5706896551724,1899.344827586207,0.22988475422185503,37.217241379310344
JAC,IAD,26,314.6,1784.0,0.17634529147982064,89.4
JAC,ISP,0,494.87600000000003,1925.0,0.25707844155844156,0.0
JAC,JFK,916,430.81068965517244,1899.344827586207,0.22683373786028996,71.01241379310345
JAC,LAX,631,244.702,785.0,0.3117222929936306,4.833999999999986
JAC,LGA,2299,394.7334482758621,1899.344827586207,0.207796925166375,31.56137931034483
JAC,LGB,10,251.762,785.0,0.32071592356687895,10.632000000000005
JAC,ONT,23,272.95799999999997,785.0,0.3477171974522293,67.486
JAC,SNA,85,308.08599999999996,785.0,0.39246624203821656,48.91
JAC,SWF,2,415.54857142857145,1907.2857142857142,0.21765473627292906,0.0
JAN,BUR,46,215.67857142857142,1642.0,0.13135113972507395,28.851428571428574
JAN,BWI,12896,182.20782178217823,888.0,0.20518898849344394,7.561485148514852
JAN,DCA,9361,227.15029702970298,888.0,0.2557998840424583,35.67871287128713
JAN,EWR,28,343.25,1108.0,0.3097924187725632,30.079999999999984
JAN,HPN,2,277.99,1108.0,0.25089350180505415,54.859999999999985
JAN,IAD,2029,232.3852475247525,888.0,0.26169509856391043,39.86118811881188
JAN,ISP,11,197.03,1108.0,0.17782490974729243,0.0
JAN,JFK,13,207.1,1108.0,0.186913357400722,49.94999999999999
JAN,LAX,842,208.54714285714286,1642.0,0.12700800417609187,11.510000000000007
JAN,LGA,129,207.79,1108.0,0.18753610108303248,46.0
JAN,LGB,7,275.858,1642.0,0.1680012180267966,33.974
JAN,ONT,186,212.18,1642.0,0.1292204628501827,11.855714285714287
JAN,SNA,111,250.8457142857143,1642.0,0.15276840090481988,42.058571428571426
JAN,SWF,0,343.3,1108.0,0.3098375451263538,0.0
JAN,WAS,43,206.86625,888.0,0.23295748873873873,43.77
JAX,BUR,950,285.0262931034483,2153.0,0.13238564472988773,35.17293103448276
JAX,BWI,52048,157.2178813559322,663.0,0.2371310427691285,16.332542372881356
JAX,DCA,42203,177.72313559322032,663.0,0.26805902804407294,32.06737288135593
JAX,EWR,48944,200.8307627118644,868.542372881356,0.2312238183276772,33.50101694915254
JAX,FLL,48962,110.4046551724138,334.42241379310343,0.33005905661656615,3.9851724137931037
JAX,HPN,2034,201.64677966101695,868.542372881356,0.23215020700754116,17.592372881355928
JAX,IAD,15993,178.7179661016949,663.0,0.26955952654855947,35.807288135593225
JAX,ISP,4930,173.0165254237288,868.542372881356,0.1992646238971395,6.636949152542373
JAX,JFK,43806,158.2391525423729,868.542372881356,0.1822162765127609,9.484322033898305
JAX,LAS,767,197.28666666666666,1965.0,0.10040033927056828,21.72666666666667
JAX,LAX,25679,257.37177966101694,2153.0,0.11954100309383045,49.98830508474576
JAX,LGA,48530,174.81093220338983,868.542372881356,0.20128356659998162,17.222203389830508
JAX,LGB,256,309.7579464285714,2153.0,0.1438727108353792,33.07
JAX,MCI,488,127.16666666666667,956.0,0.1330195258019526,30.490000000000006
JAX,MIA,18371,153.31181034482756,334.42241379310343,0.45832356131792,2.286206896551724
JAX,NYC,57,183.47076923076924,870.0,0.21088594164456234,0.0
JAX,OAK,3092,268.3043137254902,2366.0,0.11339996353571014,27.34627450980392
JAX,ONT,4308,274.7728813559322,2153.0,0.12762326119643855,39.108474576271185
JAX,ORF,18253,138.49771084337348,546.7349397590361,0.25335628348216177,10.706626506024095
JAX,PHF,1789,156.46132530120482,546.7349397590361,0.2862295508651316,12.999156626506021
JAX,PHX,5571,258.0840625,1786.0,0.14450395436730123,41.7965625
JAX,SFO,13948,282.8695098039216,2366.0,0.11955600583428637,56.67127450980392
JAX,SJC,3859,281.5761764705882,2366.0,0.11900937297996123,42.15921568627451
JAX,SNA,6103,299.16008474576273,2153.0,0.13895034126603006,46.54194915254237
JAX,SWF,1108,187.22317757009347,869.626168224299,0.2153039061274456,21.488504672897196
JAX,TPA,6529,79.585,180.0,0.4421388888888889,8.939375
JAX,WAS,37,178.73,663.0,0.269577677224736,30.703333333333333
JFK,BWI,5445,185.919375,257.2767857142857,0.7278757763504817,6.960982142857143
JFK,DCA,27817,145.09161016949153,256.6864406779661,0.5678322901107394,14.175
JFK,HDN,0,527.91,1782.0,0.2962457912457912,0.0
JFK,IAD,21042,138.12913793103448,256.9913793103448,0.5402531051946194,5.50948275862069
JFK,ICT,10,141.02,1319.0,0.10691432903714937,0.0
JFK,ILM,327,234.22396551724137,537.2758620689655,0.43606076063656546,18.927931034482757
JFK,MCO,261083,145.5222033898305,988.5677966101695,0.14720060830959625,3.219491525423729
JFK,OAK,50671,249.50194915254238,2618.5338983050847,0.09528701754279394,16.950423728813558
JFK,OKC,1910,260.1522033898305,1380.7627118644068,0.1884243073546617,25.262457627118643
JFK,OMA,1335,242.36175438596493,1187.421052631579,0.20410282018176754,24.63614035087719
JFK,ORF,7472,179.78939655172414,335.12068965517244,0.5365775418792131,9.71189655172414
JFK,PBI,118313,160.11186440677966,1075.042372881356,0.14900650870097987,6.4273728813559305
JFK,PDX,41733,281.4835593220339,2480.576271186441,0.11347593775149303,53.7322033898305
JFK,PHF,55,265.27973684210525,334.13157894736844,0.7949187724510128,5.089473684210526
JFK,PHL,577,123.96818181818183,130.0,0.9536013986013985,8.165454545454548
JFK,PHX,104275,254.30779661016948,2189.0,0.11617532965288693,38.23313559322034
JFK,PIE,783,166.2875,1048.0,0.1586712786259542,0.0
JFK,PIT,23661,168.66381355932205,375.23728813559325,0.4495192859718716,15.479576271186442
JFK,PNS,1111,211.8764,1062.82,0.19936278121602782,19.9498
JFK,PSP,5690,340.7769811320755,2405.1509433962265,0.14166411713559784,44.6533962264151
JFK,PWM,14538,151.95330188679245,284.0,0.5350468376295509,6.594811320754717
JFK,RDU,48133,144.59762711864408,462.66101694915255,0.3125462154453367,8.132542372881357
JFK,RIC,10468,196.4889090909091,324.23636363636365,0.6060964960993244,29.59609090909091
JFK,RNO,9064,276.17528846153846,2440.5384615384614,0.11316996614799694,13.586730769230769
JFK,ROA,14,122.725,440.0,0.27892045454545455,25.940000000000005
JFK,ROC,48270,121.17299145299145,285.0,0.4251683910631279,2.5966666666666662
JFK,SAC,0,141.7,2553.0,0.0555033294163729,0.0
JFK,SAN,104984,292.13508474576275,2481.0,0.11774892573388258,54.896186440677965
JFK,SAT,12943,241.38542372881355,1624.0,0.1486363446605995,14.917118644067797
JFK,SAV,19876,169.7141525423729,755.8474576271186,0.22453104462756535,13.610762711864407
JFK,SBN,26,184.73499999999999,690.0,0.26773188405797105,43.404999999999994
JFK,SEA,114017,279.49161016949154,2446.898305084746,0.11422370455726133,43.70559322033898
JFK,SFO,396627,381.7761864406779,2618.5338983050847,0.14579528794565338,121.62050847457627
JFK,SJC,32899,274.4087288135593,2618.5338983050847,0.10479382526450333,44.035677966101694
JFK,SLC,72690,281.5813559322034,2021.1610169491526,0.13931367074897585,105.11711864406779
JFK,SMF,23124,267.2705084745763,2551.64406779661,0.10473976535584892,27.874830508474577
JFK,SRQ,15720,172.28060344827585,1082.3362068965516,0.15921975130283444,4.944310344827586
JFK,STL,7018,225.58677966101692,928.4322033898305,0.24296793863033408,30.962118644067797
JFK,SYR,22833,120.99196428571429,222.25892857142858,0.5442900247300472,1.7910714285714282
JFK,TLH,402,162.66538461538462,956.0,0.17015207595751528,1.8423076923076935
JFK,TPA,127817,148.326186440678,1050.6186440677966,0.14112272816338944,3.961864406779661
JFK,TUL,1082,260.0738202247191,1270.0224719101125,0.2048153926339154,27.75460674157303
JFK,TUS,6055,275.14063063063065,2171.8828828828828,0.12670699889291698,18.307207207207206
JFK,TVC,3,302.71,690.0,0.4387101449275362,63.75999999999999
JFK,WAS,308,145.07736842105265,265.0,0.5474617676266137,6.432631578947368
JRB,DCA,0,244.3,265.0,0.9218867924528302,0.0
JRB,SAN,0,384.1,2481.0,0.15481660620717452,0.0
JRB,SLC,0,880.45,2021.0,0.4356506679861455,0.0
JRB,TPA,0,291.9,1048.0,0.278530534351145,0.0
LAN,BWI,32,111.15,483.0,0.2301242236024845,0.0
LAN,DCA,64,175.27,483.0,0.3628778467908903,14.48999999999998
LAN,IAD,7,145.81,483.0,0.3018840579710145,0.0
LAN,LAS,166,148.46,1689.0,0.08789816459443459,0.0
LAN,WAS,0,276.0,483.0,0.5714285714285714,0.0
LAS,AZA,1540,75.35063829787234,276.0,0.2730095590502621,0.32744680851063845
LAS,BNA,1500,172.47333333333333,1588.0,0.10861041141897565,11.383333333333345
LAS,BUR,148169,109.36059322033897,236.03389830508473,0.46333807335056976,13.515254237288136
LAS,BWI,126755,191.5062711864407,2106.0,0.09093365203534695,50.31652542372882
LAS,DCA,44978,249.86796610169492,2106.0,0.11864575788304602,50.42864406779661
LAS,EWR,179516,247.45669491525425,2282.5677966101694,0.10841452805129664,82.37881355932203
LAS,FLL,80020,187.15364406779662,2174.5677966101694,0.08606561608410396,23.191101694915258
LAS,FSD,189,132.74,1104.0,0.12023550724637681,0.0
LAS,GEG,875,153.36333333333334,806.0,0.19027708850289496,4.903333333333326
LAS,HPN,2279,274.41084745762714,2282.5677966101694,0.12022244243819301,41.61601694915254
LAS,IAD,57015,279.0112711864407,2106.0,0.13248398441901268,113.15627118644068
LAS,ICT,637,145.10333333333332,987.0,0.1470145221209051,0.0
LAS,ISP,8654,212.10483050847458,2282.5677966101694,0.09292702686407979,26.381694915254236
LAS,JFK,227970,236.47008474576273,2282.5677966101694,0.1036029333718578,25.838644067796608
LAS,LAX,318512,103.84203389830509,236.03389830508473,0.4399522167959399,3.6350847457627125
LAS,LGA,33356,234.20771186440678,2282.5677966101694,0.1026088433124713,47.55271186440678
LAS,LGB,50001,91.14288659793814,236.04123711340208,0.38613651057137865,1.6714432989690717
LAS,LIT,548,198.11,1295.0,0.152980694980695,4.573333333333333
LAS,MCO,5565,155.17444444444445,2039.0,0.07610320963435235,5.628888888888891
LAS,MEM,563,247.02333333333334,1416.0,0.17445150659133712,75.53666666666668
LAS,MFE,406,161.07999999999998,1210.0,0.13312396694214876,0.0
LAS,MIA,65189,241.76762711864404,2174.5677966101694,0.11118202867209684,65.46805084745763
LAS,MKE,2478,147.68666666666664,1524.0,0.09690726159230095,4.25
LAS,MSN,189,153.2,1454.0,0.10536451169188445,0.0
LAS,MSP,4659,156.28,1300.0,0.1202153846153846,32.86
LAS,MSY,940,194.28666666666666,1501.0,0.12943815234288253,14.466666666666669
LAS,NYC,70,248.16454545454545,2283.0,0.1087010711583642,19.123636363636365
LAS,OAK,180253,112.82423728813559,414.0,0.2725223122901826,27.172118644067798
LAS,OKC,1069,151.55666666666664,987.0,0.15355285376561972,24.496666666666655
LAS,OMA,1416,143.97666666666666,1099.0,0.13100697603882316,3.8200000000000025
LAS,ONT,67640,108.44940677966102,236.03389830508473,0.4594794240160873,6.054152542372881
LAS,ORF,19236,241.4901111111111,2154.4333333333334,0.11209419996682371,30.177111111111113
LAS,PBI,343,198.835,2158.0,0.09213855421686748,18.745000000000005
LAS,PDX,4068,133.26666666666668,762.0,0.17489063867016622,0.0
LAS,PHF,2456,267.68188888888886,2154.4333333333334,0.1242521473984503,16.958
LAS,PHL,4759,180.08666666666667,2176.0,0.08276041666666667,47.41999999999999
LAS,PHX,113104,132.3558823529412,269.7647058823529,0.48954584794675543,8.09529411764706
LAS,PIA,597,150.90666666666667,1413.0,0.10679877329558858,0.0
LAS,PIE,1284,165.6412195121951,1984.0,0.08348851789929189,0.0
LAS,PIT,2333,163.67,1910.0,0.08569109947643978,18.82666666666667
LAS,RDU,1521,179.76666666666665,2027.0,0.08868607136984048,0.0
LAS,RIC,171,230.61,2087.0,0.11049832295160518,12.789999999999992
LAS,RNO,4710,93.57,345.0,0.2712173913043478,3.596666666666669
LAS,SAC,2,92.06857142857143,397.0,0.231910759265923,0.0
LAS,SAN,6311,94.25333333333333,258.0,0.36532299741602065,0.34999999999999903
LAS,SAT,2062,165.10999999999999,1069.0,0.15445275958840035,15.350000000000003
LAS,SBN,166,154.19,1594.0,0.0967314930991217,0.0
LAS,SDF,865,178.50333333333333,1624.0,0.10991584564860428,9.376666666666665
LAS,SEA,9872,116.56799999999998,866.0,0.13460508083140876,5.759999999999994
LAS,SFO,261671,119.8615254237288,414.0,0.28952059281093917,15.568813559322033
LAS,SGF,172,150.21,1210.0,0.1241404958677686,0.0
LAS,SJC,156127,118.79237288135593,414.0,0.2869380987472366,6.500677966101695
LAS,SLC,3097,104.48333333333333,368.0,0.2839221014492754,3.9066666666666663
LAS,SMF,17349,89.41,397.0,0.22521410579345086,3.496666666666666
LAS,SNA,103009,119.85381355932203,236.03389830508473,0.5078005482141147,16.601186440677967
